Time (s),X (m),Y (m)
397.20001,0.288144144742319,0.418575468593456
397.39999,0.278079107641517,0.403142343464356
397.60001,0.267554024525623,0.387920723125056
397.80002,0.257103334639126,0.373260933627357
398,0.247264165325618,0.359537110415957
398.20001,0.238632401619427,0.347139777327058
398.39999,0.231810611359322,0.336460942374156
398.60001,0.227383325665727,0.327867266637856
398.80002,0.225861322429026,0.321672172773756
399,0.227657519662614,0.318115593502856
399.20001,0.233049123555119,0.317347499157055
399.39999,0.242069980336723,0.319410184153256
399.60001,0.254507300185523,0.324218373340557
399.80002,0.269821419504126,0.331549409561656
400,0.287223156789921,0.341050068710956
400.20001,0.305728586062827,0.352249440204858
400.39999,0.324229634675319,0.364570474499956
400.60001,0.341610964894215,0.377337830055655
400.80002,0.356804641675922,0.389805261787657
401,0.368970746374217,0.401213702270958
401.20001,0.377520156779326,0.410862506380855
401.39999,0.382170873681218,0.418170377792755
401.60001,0.382930340966524,0.422711075230257
401.80002,0.380007622991016,0.424242726150158
402,0.373774625753825,0.422747372548258
402.20001,0.364806715007916,0.418476276878856
402.39999,0.353862571699324,0.411957929127258
402.60001,0.341817842452414,0.403939021342556
402.80002,0.329546068589025,0.395271050600758
403,0.317783192102027,0.386797632739956
403.20001,0.307166565982627,0.379294909862757
403.39999,0.298255355642425,0.373443406754557
403.60001,0.291484433106021,0.369791773592358
403.80002,0.287136704014216,0.368697966880756
404,0.285173955937026,0.370281993307358
404.20001,0.285281322785025,0.374432797889458
404.39999,0.286946981684125,0.380875563212356
404.60001,0.289582214113921,0.389239717620157
404.80002,0.292599401420418,0.399096916699158
405,0.295438817637518,0.409973022709956
405.20001,0.297603171136316,0.421367184215757
405.39999,0.298701814813214,0.432791014122458
405.60001,0.298483943137114,0.443816240746056
405.80002,0.296869645213818,0.454097256322356
406,0.293877599710314,0.463374768023858
406.20001,0.289611596211017,0.471470987008455
406.39999,0.284212833719721,0.478286643506358
406.60001,0.277800983179915,0.483794577542255
406.80002,0.270505535075827,0.488016829277758
407,0.262416502279322,0.491004785915056
407.20001,0.253623827524521,0.492838136220957
407.39999,0.244273557038127,0.493635273383958
407.60001,0.234590674223924,0.493553293106558
407.80002,0.224875272484127,0.492757409563257
408,0.215371061324916,0.491379425436158
408.20001,0.206257034519822,0.489507073504356
408.39999,0.197711785539525,0.487226498675856
408.60001,0.189941283847418,0.484676670093158
408.80002,0.183245310788521,0.482060994518456
409,0.177886319843623,0.479613804278756
409.20001,0.174026119459327,0.477550695105055
409.39999,0.171677454169725,0.476044364804356
409.60001,0.170727482682224,0.475222172856657
409.80002,0.170945757161718,0.475162233798258
410,0.171963156020823,0.475865545060358
410.20001,0.173252010314414,0.477220824999257
410.39999,0.174195733603227,0.478983805537158
410.60001,0.174143915639021,0.480794509504957
410.80002,0.172497035735219,0.482217692856658
411,0.168845096572326,0.482785984253155
411.20001,0.162957396364419,0.482032383929756
411.39999,0.154782560735626,0.479520112125655
411.60001,0.144394868181422,0.474879026846455
411.80002,0.132020930657617,0.467852393405558
412,0.118010898571114,0.458342043079156
412.20001,0.102888174057824,0.446441708830456
412.39999,0.0872607797144269,0.432444100104558
412.60001,0.0718417388331147,0.416817868898157
412.80002,0.0573726267563188,0.400155591903257
413,0.0445608784741154,0.383118939003058
413.20001,0.0340348587755273,0.366369965887255
413.39999,0.0262532820017185,0.350510552125058
413.60001,0.0214475876143183,0.336018186538457
413.80002,0.0195762896997138,0.323199849349056
414,0.0203100977441153,0.312177342518257
414.20001,0.0231035091880187,0.302906795751557
414.39999,0.0272627307508202,0.295207681093459
414.60001,0.0320142586217145,0.288784548712858
414.80002,0.0365747854851151,0.283229980732557
415,0.040189640923316,0.278039301959858
415.20001,0.0422053948683185,0.272654128939358
415.39999,0.0422025373177206,0.266535107705256
415.60001,0.0400348544309139,0.259218168732357
415.80002,0.0357827126312174,0.250327708975558
416,0.0296530032379252,0.239568880189356
416.20001,0.0219174286980177,0.226718789903156
416.39999,0.0129239494566207,0.211651255135056
416.60001,0.00311430752022091,0.194365413572456
416.80002,-0.00696972603788026,0.174992170658356
417,-0.016743292007078,0.153776195424857
417.20001,-0.025628026137781,0.131063335515357
417.39999,-0.0331070422160735,0.107283199218458
417.60001,-0.0387852306707828,0.0829318009862554
417.80002,-0.0424471655169754,0.0585268315998562
418,-0.0442104132703776,0.0345519563925585
418.20001,-0.044467455567073,0.0114296162836567
418.39999,-0.0438267837444784,-0.0104824700604418
418.60001,-0.0430017396556792,-0.0308947940324416
418.80002,-0.0427180850734743,-0.0496170332379435
419,-0.0436493205191795,-0.0665971027507446
419.20001,-0.0464132655051799,-0.0819703222387425
419.39999,-0.0514444176627791,-0.0960304612730418
419.60001,-0.0588819266459808,-0.109148689744242
419.80002,-0.0685585263958757,-0.121700912651445
420,-0.0800354605678848,-0.134024163655845
420.20001,-0.0927458107759804,-0.146393414380643
420.39999,-0.106035946154677,-0.158985506677045
420.60001,-0.119152237584373,-0.171825541096744
420.80002,-0.131289997445577,-0.184775190092342
421,-0.141653762685777,-0.197591726345642
421.20001,-0.149579216524174,-0.210033110620142
421.39999,-0.154739212075981,-0.221966614883343
421.60001,-0.157146719323379,-0.233415872999345
421.80002,-0.157109919395779,-0.244551930475645
422,-0.15519563706178,-0.255663229536545
422.20001,-0.152180573123175,-0.267118717636642
422.39999,-0.148983916650081,-0.279317171339443
422.60001,-0.146563504125282,-0.292610363299545
422.80002,-0.145812178791573,-0.307214728616945
423,-0.14739030735268,-0.323129286378745
423.20001,-0.151690530996078,-0.340093899462342
423.39999,-0.158752292471874,-0.357590966367244
423.60001,-0.16829400969128,-0.374882505215442
423.80002,-0.179715205008876,-0.391080325471144
424,-0.19218084185988,-0.405242446056342
424.20001,-0.204739694438885,-0.416487494137844
424.39999,-0.21642927115748,-0.424106158843845
424.60001,-0.226326066164276,-0.427643976765044
424.80002,-0.233654659504182,-0.426963918091843
425,-0.237843011729581,-0.422280852915243
425.20001,-0.238637119785977,-0.414174421546942
425.39999,-0.236146351039778,-0.403573835252843
425.60001,-0.230933728595076,-0.391696286870243
425.80002,-0.223933234190881,-0.379925815047244
426,-0.216301458913776,-0.369655771502544
426.20001,-0.209228945928786,-0.362126169612044
426.39999,-0.203808552674076,-0.358296362427943
426.60001,-0.200861361510874,-0.358764769830945
426.80002,-0.200918183562479,-0.363730733719844
427,-0.204138554708976,-0.372983407454644
427.20001,-0.210299312851873,-0.385908727254542
427.39999,-0.218781274128887,-0.401525005449443
427.60001,-0.228649477238079,-0.418561074734342
427.80002,-0.238728822014878,-0.435566349378142
428,-0.247765999752673,-0.451036764455044
428.20001,-0.254494717018773,-0.463541354256044
428.39999,-0.257712034525582,-0.471843927090845
428.60001,-0.256457368807077,-0.475014362878945
428.80002,-0.250043992646084,-0.472523543425943
429,-0.23818322533738,-0.464314463695242
429.20001,-0.220999116764077,-0.450811747562643
429.39999,-0.199032977708583,-0.432870959107643
429.60001,-0.173168992615175,-0.411690404866842
429.80002,-0.144620973201981,-0.388695276886843
430,-0.114833685603983,-0.365406704282243
430.20001,-0.0853446638794821,-0.343298154814143
430.39999,-0.0576189618566758,-0.323658834180243
430.60001,-0.0329254472311789,-0.307490864533243
430.80002,-0.0121972476248828,-0.295453855938245
431,0.00400383155542272,-0.287846679335942
431.20001,0.0155650809449241,-0.284604939028043
431.39999,0.0228323032774256,-0.285322883553242
431.60001,0.0264944627507191,-0.289305406210143
431.80002,0.0274932382608171,-0.295659587547345
432,0.0268063859958261,-0.303417204993345
432.20001,0.025252669290623,-0.311644969643844
432.39999,0.0234623961693217,-0.319507231222943
432.60001,0.0218807049320162,-0.326288519879842
432.80002,0.0208236123838219,-0.331400642150943
433,0.0204903112026216,-0.334407277827843
433.20001,0.0209799403038176,-0.335051081770242
433.39999,0.0223129543521168,-0.333280771150744
433.60001,0.0243547642443218,-0.329256419648043
433.80002,0.0269286022557225,-0.323313308131045
434,0.029840840701425,-0.315888426020244
434.20001,0.0329505624745252,-0.307420609949144
434.39999,0.0362801724803177,-0.298264881047142
434.60001,0.0399435653227158,-0.288643774151844
434.80002,0.0441377601656257,-0.278637540984242
435,0.0491054252650258,-0.268188134761843
435.20001,0.0551157726912237,-0.257095525353844
435.39999,0.0625065512535201,-0.245028460499643
435.60001,0.0716553218138216,-0.231578901426545
435.80002,0.082824816400418,-0.216357282066245
436,0.0961332058500233,-0.199091972895342
436.20001,0.111429713494914,-0.179685447974745
436.39999,0.128427097164618,-0.158225616305742
436.60001,0.146667341205728,-0.134996170733842
436.80002,0.165604794545715,-0.110505422939145
437,0.184475137884917,-0.0855121784311415
437.20001,0.202395933184917,-0.0610035979671437
437.39999,0.218397010515019,-0.0381060699781415
437.60001,0.23155017879472,-0.017965568167142
437.80002,0.241085640947418,-0.00163036337944433
438,0.246367581799319,0.0100471081732572
438.20001,0.246973230722318,0.0165116461951556
438.39999,0.242802064004522,0.0176095929321569
438.60001,0.234073317314724,0.0136571053120562
438.80002,0.221359440806523,0.00543756876195545
439,0.205486216963422,-0.00586028934344185
439.20001,0.187448593273928,-0.0187298345035423
439.39999,0.168386528738523,-0.0314426188639416
439.60001,0.149526957633327,-0.0421783577369439
439.80002,0.132043876821427,-0.0492068134016428
440,0.11685967819092,-0.0510882346888444
440.20001,0.10451191600572,-0.0468182763492422
440.39999,0.095258065595516,-0.0358698480186419
440.60001,0.0891228911101223,-0.0181822585974416
440.80002,0.0859431272153159,0.00583812722185684
441,0.0853597223946139,0.035314217385956
441.20001,0.0867647561990168,0.0689218689808584
441.39999,0.0893595124217228,0.105006733706958
441.60001,0.0923668362650147,0.141764114576556
441.80002,0.0950654039662169,0.177408980707355
442,0.0967963098559181,0.210281989333357
442.20001,0.0969180717207223,0.238909719327957
442.39999,0.0947304381994201,0.262078734251656
442.60001,0.0896488322469224,0.278952982471555
442.80002,0.0813513458899138,0.289164623422458
443,0.0697926943107206,0.292823273527358
443.20001,0.0551802184717189,0.290445732115558
443.39999,0.0378544085694159,0.282849635533555
443.60001,0.018255443873727,0.271074110415857
443.80002,-0.00303943552367514,0.256324944233157
444,-0.0253810423815821,0.239911229620457
444.20001,-0.0480368504439781,0.223154369700257
444.39999,-0.0702956058981812,0.207283242801957
444.60001,-0.0915090225415725,0.193371010137955
444.80002,-0.111085357816179,0.182292231436456
445,-0.128461583723777,0.174686335706657
445.20001,-0.143148947945974,0.170926298375758
445.39999,-0.154747269033479,0.171091720359655
445.60001,-0.163003144918179,0.174972943803756
445.80002,-0.167828735531785,0.182114074349357
446,-0.169262867100287,0.191871060489156
446.20001,-0.167550233586184,0.203472743008657
446.39999,-0.163116181101174,0.216074960238757
446.60001,-0.156562202802178,0.228809058406956
446.80002,-0.148683868530682,0.240814732842058
447,-0.140387642369276,0.251256453260758
447.20001,-0.132635535842581,0.259341152208258
447.39999,-0.126319815393884,0.264352252247257
447.60001,-0.122167243345075,0.265688327154155
447.80002,-0.120683110836978,0.262894523853255
448,-0.122180532971583,0.255656953636958
448.20001,-0.126808289508574,0.243801535517456
448.39999,-0.13456862192858,0.227317468649957
448.60001,-0.145239354947776,0.206424894292859
448.80002,-0.158283931849184,0.181622939742557
449,-0.172854339939377,0.153668061241358
449.20001,-0.187936046588973,0.123489826412357
449.39999,-0.202462666571776,0.0920836171909585
449.60001,-0.215360938252672,0.0604324248997585
449.80002,-0.225596723461479,0.0294659829714554
450,-0.232192212744081,0.0000225411121554941
450.20001,-0.234368916758285,-0.0272000083046429
450.39999,-0.231571222419674,-0.0516876633584431
450.60001,-0.223603189727783,-0.0731087212461432
450.80002,-0.210553796347483,-0.0912801882337426
451,-0.192777898729986,-0.106126681369144
451.20001,-0.170862786401386,-0.117677899326942
451.39999,-0.145646941563882,-0.126097412158444
451.60001,-0.11819001383688,-0.131707816243445
451.80002,-0.089682564963681,-0.134987777937543
452,-0.0613666394800845,-0.136550229044644
452.20001,-0.0344116975782782,-0.137130646844842
452.39999,-0.00995071266697778,-0.137590767163044
452.60001,0.0109879525762153,-0.138911218854943
452.80002,0.0274973880479195,-0.142143173081145
453,0.0389119156094182,-0.148321494525142
453.20001,0.0448497679693247,-0.158371770652643
453.39999,0.0452673463835254,-0.173030360968742
453.60001,0.0404160065521211,-0.192795407471841
453.80002,0.0307946567245239,-0.217885709482545
454,0.0170841613523152,-0.248219706666145
454.20001,0.000147959618018945,-0.283409140296342
454.39999,-0.0190854537485734,-0.322776314484543
454.60001,-0.0395686848617771,-0.365383217157142
454.80002,-0.0602420152071801,-0.410070794849744
455,-0.0799893298893863,-0.455501672827843
455.20001,-0.0976707063476852,-0.500219526732643
455.39999,-0.112189058771676,-0.542731628145145
455.60001,-0.122590564898886,-0.581609593708244
455.80002,-0.128146951410073,-0.615591806562645
456,-0.128396974013683,-0.643664253218145
456.20001,-0.123254281106284,-0.665118940621344
456.39999,-0.112950877253979,-0.679593733100642
456.60001,-0.098032824389378,-0.687107488228243
456.80002,-0.0794067416992732,-0.688096477859144
457,-0.0582493026904842,-0.683430846470344
457.20001,-0.0359609898484763,-0.674372509608443
457.39999,-0.0139738604689796,-0.662470900692842
457.60001,0.0064387234864256,-0.649420290433245
457.80002,0.0242445175636163,-0.636919878613242
458,0.0387192697320273,-0.626559199941642
458.20001,0.0493385635027153,-0.619729164029245
458.39999,0.0558288031044185,-0.617544207936643
458.60001,0.0580537834301254,-0.620758620970044
458.80002,0.0561505453096203,-0.629677648785844
459,0.0505408421332163,-0.644114262092842
459.20001,0.0419145718232272,-0.663410748857242
459.39999,0.0311140263667227,-0.686529981350343
459.60001,0.0190282515528253,-0.712197050121542
459.80002,0.00636894318452619,-0.739054867360743
460,-0.00638654231647706,-0.765811983182942
460.20001,-0.0191049656136784,-0.791351578097142
460.39999,-0.0319869563315791,-0.814794714199945
460.60001,-0.045475151356186,-0.835521731718142
460.80002,-0.0602006233463754,-0.853159999703742
461,-0.0768094349643747,-0.867561951445843
461.20001,-0.0958716260060726,-0.878783525380442
461.39999,-0.117783484830781,-0.887055274935442
461.60001,-0.142705619376173,-0.892734917221745
461.80002,-0.170462083705687,-0.896237335038642
462,-0.200595854520486,-0.897959089029644
462.20001,-0.232345408941185,-0.898225812051443
462.39999,-0.264742021387477,-0.897259969292243
462.60001,-0.29669522409408,-0.895178808329742
462.80002,-0.327079163245585,-0.891997125896342
463,-0.354732064322576,-0.887639834644642
463.20001,-0.378617520100079,-0.881987646706744
463.39999,-0.397799864643375,-0.874935889892743
463.60001,-0.411685419177985,-0.866464280458143
463.80002,-0.420040211903185,-0.856691563110545
464,-0.423078206551679,-0.845887910134042
464.20001,-0.421434781377783,-0.834456715177943
464.39999,-0.416085953169173,-0.822896223869144
464.60001,-0.408317698481682,-0.811755922952244
464.80002,-0.399600552017077,-0.801595431942243
465,-0.391494924737586,-0.792953268433344
465.20001,-0.385520378635277,-0.786323768117743
465.39999,-0.383116643976081,-0.782150682108743
465.60001,-0.385456986325778,-0.780819811558143
465.80002,-0.393516127183176,-0.782648130669443
466,-0.407883587051273,-0.787832737669245
466.20001,-0.428858449382275,-0.796450821192842
466.39999,-0.456329994597482,-0.808445834594142
466.60001,-0.489845834997084,-0.823596216195242
466.80002,-0.528593899019583,-0.841505198262844
467,-0.571477455737181,-0.861601801747344
467.20001,-0.617155847718976,-0.883162484370644
467.39999,-0.664140111601682,-0.905341475874543
467.60001,-0.710829188625979,-0.927206587703442
467.80002,-0.755563310938683,-0.947780713552142
468,-0.796793077901583,-0.966094547736844
468.20001,-0.833081941147086,-0.981245674085042
468.39999,-0.86325701529158,-0.992471983316143
468.60001,-0.886441220559576,-0.999198509540843
468.80002,-0.902040085340474,-1.00105346098054
469,-0.909708633930876,-0.997864363026643
469.20001,-0.909326521004076,-0.989657120689042
469.39999,-0.901031610640473,-0.976673314463643
469.60001,-0.885276600886485,-0.959391146014845
469.80002,-0.862860651597174,-0.938529521279943
470,-0.834897346976177,-0.915020738624843
470.20001,-0.802779083358175,-0.889964580821644
470.39999,-0.768119594370077,-0.864584220238644
470.60001,-0.732618400135081,-0.840178729166844
470.80002,-0.698063360372984,-0.818079118777344
471,-0.666122862173182,-0.799584409231745
471.20001,-0.638293968840586,-0.785896993670942
471.39999,-0.615809669437581,-0.778058992465844
471.60001,-0.599570057371977,-0.776898998012744
471.80002,-0.590110851827973,-0.782964678365044
472,-0.587539473784574,-0.796440260033844
472.20001,-0.591553463193677,-0.817067325505242
472.39999,-0.601370759735374,-0.844102595120244
472.60001,-0.615817534478779,-0.876329989746242
472.80002,-0.63341067885888,-0.912127700420143
473,-0.652461407838686,-0.949565647167642
473.20001,-0.671185338208176,-0.986519932253444
473.39999,-0.687755706069183,-1.02080314682594
473.60001,-0.700500659278475,-1.05031229749924
473.80002,-0.708055582588784,-1.07317498860874
474,-0.709448146102574,-1.08787097164164
474.20001,-0.704168325324574,-1.09332233827084
474.39999,-0.692148412712285,-1.08896194622054
474.60001,-0.673801657287385,-1.07478990269994
474.80002,-0.649942008014776,-1.05140567631084
475,-0.621705670773579,-1.01999701342554
475.20001,-0.590428842968976,-0.982281083431442
475.39999,-0.557521571636585,-0.940405493824542
475.60001,-0.52438372032708,-0.896815298333344
475.80002,-0.492350047836283,-0.854089942450642
476,-0.462599894308781,-0.814736552581444
476.20001,-0.436062751057577,-0.780966072545045
476.39999,-0.413366521435478,-0.754491626957243
476.60001,-0.394846196520675,-0.736392351894942
476.80002,-0.380553678838183,-0.727051930386445
477,-0.370289629945873,-0.726162281234345
477.20001,-0.363617083187876,-0.732778739445543
477.39999,-0.359861608432183,-0.745431186998442
477.60001,-0.358189873927685,-0.762294046296244
477.80002,-0.357788728813873,-0.781388100790643
478,-0.357908404209184,-0.800760025664442
478.20001,-0.357937103466284,-0.818604410735642
478.39999,-0.357374291797385,-0.833329968260845
478.60001,-0.355836364702782,-0.843627135284041
478.80002,-0.353139491012072,-0.848536974835543
479,-0.349340766791684,-0.847503496539943
479.20001,-0.344639567330376,-0.840367977614143
479.39999,-0.339360907910987,-0.827324576020843
479.60001,-0.333845348461182,-0.808861804603744
479.80002,-0.328407417580976,-0.785725342821344
480,-0.323375159896173,-0.758888028147243
480.20001,-0.319092631875975,-0.729492463808743
480.39999,-0.31585334321548,-0.698763376494142
480.60001,-0.31383137824038,-0.667911778553744
480.80002,-0.313054432078786,-0.638055547067044
481,-0.313410276138882,-0.610136425946145
481.20001,-0.314653592596883,-0.584853711240843
481.39999,-0.316439536133473,-0.562691415609041
481.60001,-0.318364740077683,-0.543909372828544
481.80002,-0.319969177975977,-0.528537310724143
482,-0.320815910318274,-0.516384723342743
482.20001,-0.320483187390877,-0.507059546459544
482.39999,-0.318577509857079,-0.499988377886744
482.60001,-0.314738299552175,-0.494456876152242
482.80002,-0.308721109663182,-0.489674487898544
483,-0.300384523963587,-0.484855154488244
483.20001,-0.289718120976076,-0.479295840410742
483.39999,-0.276830247418673,-0.472438474758445
483.60001,-0.261962908700681,-0.463922411298142
483.80002,-0.245488825998777,-0.453629697292744
484,-0.228003870138181,-0.441718244886843
484.20001,-0.210272486636384,-0.428613470191742
484.39999,-0.193247638126977,-0.414944699789842
484.60001,-0.177898971643586,-0.401437874119544
484.80002,-0.165073877068082,-0.388808130517944
485,-0.155484968265085,-0.377673408321943
485.20001,-0.149588886350074,-0.368494903282642
485.39999,-0.147568367505684,-0.361529313575943
485.60001,-0.149316584502685,-0.356800937756443
485.80002,-0.154391814244676,-0.354090944313342
486,-0.162124235893984,-0.352954019830644
486.20001,-0.171594713361785,-0.352758606732742
486.39999,-0.181783331046475,-0.352756372177844
486.60001,-0.191655934423181,-0.352173085204544
486.80002,-0.200330377158679,-0.350311862960744
487,-0.207168106898877,-0.346636845483943
487.20001,-0.211762842389277,-0.340812335013144
487.39999,-0.213907693473075,-0.332703646700644
487.60001,-0.213517953798586,-0.322370280253445
487.80002,-0.210637371245284,-0.310063709060742
488,-0.205439854808475,-0.296227423389944
488.20001,-0.198267448619276,-0.281476039099143
488.39999,-0.189640098461879,-0.266550808254543
488.60001,-0.180190827614382,-0.252232554025742
488.80002,-0.170586742115873,-0.239254879994142
489,-0.161448236587574,-0.228223519053742
489.20001,-0.153300396166273,-0.219568666978542
489.39999,-0.146477242553473,-0.213518728945544
489.60001,-0.141108915132278,-0.210107107459642
489.80002,-0.137143400013173,-0.209195228632744
490,-0.134404129925386,-0.210507987147142
490.20001,-0.132577231157583,-0.213669664395244
490.39999,-0.131331944835182,-0.218249391491842
490.60001,-0.13042573649048,-0.223809228704042
490.80002,-0.129738410387475,-0.229950358244643
491,-0.129301655641981,-0.236335231014142
491.20001,-0.129237087560284,-0.242677521865343
491.39999,-0.129675461411878,-0.248728097969742
491.60001,-0.130730011075883,-0.254263382540643
491.80002,-0.132438470614986,-0.259107438379644
492,-0.134823743701375,-0.263152224768742
492.20001,-0.137827023048985,-0.266340158793042
492.39999,-0.141297221223283,-0.268604916086044
492.60001,-0.144871020769983,-0.269812190449944
492.80002,-0.148019452311885,-0.269737357716242
493,-0.150122990275179,-0.268087156520643
493.20001,-0.150548888103074,-0.264548618974843
493.39999,-0.148751391268576,-0.258843378968944
493.60001,-0.144278800635973,-0.250784829845845
493.80002,-0.136830466196173,-0.240335720625541
494,-0.126277706345377,-0.227653481498145
494.20001,-0.112696282743784,-0.213103796970042
494.39999,-0.0963276066189849,-0.197233885564142
494.60001,-0.0775980260253846,-0.180720165339345
494.80002,-0.0570481534259812,-0.164316452995344
495,-0.035416324224073,-0.148815550044642
495.20001,-0.0136414937491764,-0.135019914095341
495.39999,0.00717378352162257,-0.123692092143742
495.60001,0.0258897769918178,-0.115488400992842
495.80002,0.0414277545607149,-0.110896480888442
496,0.0529118420148222,-0.110197890019844
496.20001,0.0597071367188136,-0.113455297681842
496.39999,0.0614253984219175,-0.120520727894444
496.60001,0.0580096208217213,-0.131050222304342
496.80002,0.0496499399715162,-0.144531228906242
497,0.0367149431801153,-0.160306967327944
497.20001,0.0197997528986207,-0.177582388667645
497.39999,-0.000329163837378133,-0.195403967737342
497.60001,-0.0227045891926849,-0.212676846008844
497.80002,-0.0462206335954818,-0.228240763271742
498,-0.0697264414760781,-0.240956214137242
498.20001,-0.0921332795233809,-0.249805739089943
498.39999,-0.112437016614678,-0.253980627745143
498.60001,-0.129843043731782,-0.252941752482744
498.80002,-0.143726754071778,-0.246461862280341
499,-0.153627249860676,-0.234646794728242
499.20001,-0.159368580089676,-0.217931442385144
499.39999,-0.160975853275076,-0.197043828602144
499.60001,-0.158707617521273,-0.172985625393242
499.80002,-0.153024529613873,-0.146963747334542
500,-0.144579897705484,-0.120294786597942
500.20001,-0.134139218988281,-0.0942928565434436
500.39999,-0.122516719595978,-0.0701604862165439
500.60001,-0.110567075043775,-0.0489018004489417
500.80002,-0.0991557614446776,-0.0312882021257437
501,-0.0891203531891733,-0.0178510570091426
501.20001,-0.0812738919286744,-0.00888338249424336
501.39999,-0.0762643931563787,-0.00442679844594451
501.60001,-0.0744368910739866,-0.00426117986894425
501.80002,-0.0757855388070823,-0.00793696773534336
502,-0.0800302903257801,-0.014858307895544
502.20001,-0.0867452395871737,-0.0243907482504433
502.39999,-0.0954823278257777,-0.0359341903282449
502.60001,-0.105758439141979,-0.0489243838544446
502.80002,-0.117046259212373,-0.0627911369988432
503,-0.128712794022576,-0.0769296373467441
503.20001,-0.140134282402485,-0.0907138700922445
503.39999,-0.150716153385986,-0.103529970657643
503.60001,-0.159980457604576,-0.114798410192943
503.80002,-0.167488819896079,-0.123960231375545
504,-0.172766774519474,-0.130458606711144
504.20001,-0.175339421267381,-0.133761249800145
504.39999,-0.174848567209381,-0.133428263422243
504.60001,-0.171167901789175,-0.129196191850543
504.80002,-0.164494909099474,-0.121009530996442
505,-0.155186409525186,-0.108974982113942
505.20001,-0.143646251372985,-0.0932997873527448
505.39999,-0.130183530132783,-0.0742800598903415
505.60001,-0.115106351209576,-0.0523479719402431
505.80002,-0.098685881801174,-0.0281297530684448
506,-0.0812101704608779,-0.00245397299574179
506.20001,-0.0628799496034844,0.0237051472033585
506.39999,-0.0438296480363789,0.0492919252168562
506.60001,-0.0241270134401788,0.0732072903422569
506.80002,-0.00395500722157749,0.0943249194838565
507,0.0163074063139135,0.111544726296756
507.20001,0.0361562899173151,0.123915720428457
507.39999,0.0551253671165171,0.130770848040356
507.60001,0.0727611894209161,0.131805106796357
507.80002,0.0887473332342239,0.127076391624456
508,0.102736288546623,0.116953889663556
508.20001,0.114424223443322,0.102071562667156
508.39999,0.123592775427127,0.0833100095403552
508.60001,0.130189598813317,0.061778354843856
508.80002,0.134324616396924,0.0387624389233565
509,0.136249080574927,0.0156427433987574
509.20001,0.136275611590918,-0.00618456482904151
509.39999,0.134800075602527,-0.025368698103744
509.60001,0.132288620383022,-0.0406627263832426
509.80002,0.129267297431525,-0.0509979562398435
510,0.126273914079619,-0.0555702258805439
510.20001,0.123812296979324,-0.0538958197561428
510.39999,0.122393381806418,-0.0458329391859422
510.60001,0.122492584054527,-0.0315813329830448
510.80002,0.124540160355323,-0.0116901866733414
511,0.128792707938416,0.0129419569303586
511.20001,0.135323526233123,0.0411041970142563
511.39999,0.144039326781027,0.0713681433359561
511.60001,0.154741109783927,0.102206466666956
511.80002,0.167155415107914,0.132095871432355
512,0.180940369508122,0.159600190522557
512.20001,0.19566543149412,0.183452555220455
512.40002,0.210877129157623,0.202643101748656
512.60004,0.226091860185917,0.216491339577455
512.79999,0.240871847006716,0.224686207090556
513,0.254790650893014,0.227288818651658
513.20001,0.267451177853218,0.224724610215755
513.40002,0.278594670077226,0.217774799909858
513.60004,0.288121454180327,0.207549122150457
513.79999,0.296158936009618,0.195412126635958
514,0.302985474845116,0.182859379124356
514.20001,0.308968825802523,0.171387891718258
514.40002,0.314565803124125,0.162391900822158
514.60004,0.320213894908022,0.157081287977558
514.79999,0.32636089458002,0.156409281012358
515,0.333305232021317,0.160990557417556
515.20001,0.341139998716614,0.171053224545858
515.40002,0.349773905568725,0.186434777815158
515.60004,0.358916271525118,0.206620623665156
515.79999,0.368189575708414,0.230790596287257
516,0.377063810908226,0.257860149282156
516.20001,0.384911959771713,0.286535734636157
516.40002,0.390988969380715,0.315412790816758
516.60004,0.394578092639918,0.343106545591056
516.79999,0.395082912639722,0.368383099450558
517,0.392080936953718,0.390257733840357
517.20001,0.385305723570923,0.408049985666757
517.40002,0.374689295096417,0.421408793203856
517.60004,0.360332619194324,0.430321370223258
517.79999,0.342567494301321,0.435118392141757
518,0.32203078719462,0.436459637893258
518.20001,0.299614249255626,0.435285407193856
518.40002,0.276427410056115,0.432725450363357
518.60004,0.253688582992723,0.429985285833858
518.79999,0.232525668932624,0.428219266038258
519,0.21390730740832,0.428423936455356
519.20001,0.198573512743621,0.431362512840856
519.40002,0.186918662293323,0.437516718739257
519.60004,0.179110964328714,0.447056026258057
519.79999,0.174984798093817,0.459824208939757
520,0.174136276588925,0.475352474745655
520.20001,0.175953901967716,0.492912958793756
520.40002,0.179722570537521,0.511611506433756
520.60004,0.184678778885313,0.530493059649256
520.79999,0.190030464653916,0.548642515899957
521,0.19504174936452,0.565275463140758
521.20001,0.198968184192523,0.579818900705458
521.40002,0.201195582435815,0.591976259120457
521.60004,0.201304112092316,0.601747971972756
521.79999,0.19901012421802,0.609389011828956
522,0.194257970320422,0.615335158271158
522.20001,0.187159920211627,0.620119858023756
522.40002,0.178024075382027,0.624296706921957
522.60004,0.167330729932814,0.628359840054856
522.79999,0.155597313339527,0.632654263636258
523,0.143258619397727,0.637301897374858
523.20001,0.130593058029618,0.642177897992259
523.40002,0.117660524693818,0.646957243596056
523.60004,0.104479161352515,0.651211917038058
523.79999,0.0910058783535135,0.654497339782456
524,0.0772178032601261,0.656406506714056
524.20001,0.0630712451927167,0.656593268108455
